row_id,feature_name,shap_value,feature_value,timestamp,model_name,base_value
51,SOG - STW (calculated),2.9303723536208963,-0.6275894538606401,2024-11-03 22:00:00,GAM,4377.555389416918
52,SOG - STW (calculated),22.10789566245785,-0.5103457700491596,2024-02-28 14:30:00,GAM,4377.555389416918
53,SOG - STW (calculated),-48.20966927221971,-0.9017950693374424,2024-11-09 07:30:00,GAM,4377.555389416918
54,SOG - STW (calculated),-165.79287776996588,-1.678883597883596,2024-08-23 03:15:00,GAM,4377.555389416918
55,SOG - STW (calculated),29.61064124397535,-0.4596327683615815,2024-02-29 22:45:00,GAM,4377.555389416918
56,SOG - STW (calculated),75.07277559414933,0.0080992063492075,2024-12-16 01:30:00,GAM,4377.555389416918
57,SOG - STW (calculated),-139.01055656911012,-1.4165410052910037,2024-09-18 22:45:00,GAM,4377.555389416918
58,SOG - STW (calculated),35.763825142817154,-0.41512740183793,2024-04-24 16:30:00,GAM,4377.555389416918
59,SOG - STW (calculated),14.880347727721528,-0.5562500000000021,2024-02-24 23:15:00,GAM,4377.555389416918
60,SOG - STW (calculated),-158.19520618153754,-1.5809404761904755,2024-09-14 11:00:00,GAM,4377.555389416918
61,SOG - STW (calculated),45.18244885713705,1.275059187516817,2024-04-27 12:45:00,GAM,4377.555389416918
