timestamp,Avg Draft (Calculated),SOG - STW (calculated),cumulative_fouling_penalty_index (calculated),Vessel Hull Through Water Longitudinal Speed (knots),Day of Year,Vessel External Conditions Wave Period (Provider S),longitudinal_wave_force (calculated),longitudinal_wind_force (calculated)
2024-12-28 23:30:00,-217.97995322979,-1.5959643576830045,-382.2226210345228,-868.0049922249814,-1057.4760262370082,-18.14217826867915,-13.97212589500146,55.0288831117199
2024-09-15 19:00:00,331.82937690822644,10.901903358395076,277.54825082768843,606.0830876207843,-70.23090814709425,106.80998998009937,-6.121260526343228,8.360288191134373
2024-04-10 16:45:00,-384.79813823595293,18.57638359119461,-100.39920789049586,-535.9698275047389,264.9131911143871,-12.364122315411457,15.829448675951317,-48.39568841995286
2024-10-20 09:15:00,-275.88459444780347,1.6738176539025262,51.907309298976124,-685.3556794007495,-732.3423969412247,-0.26985084323667596,-17.65491824197606,-24.729542435294803
2024-07-24 18:30:00,-182.05786913417523,-4.113748190304101,-39.458077122453645,575.0179947755771,-308.2908750200286,-5.057039822896749,-1.6307279222715874,32.43014844713476
2024-02-23 12:30:00,155.8897008320798,3.1121736940710707,17.1591541492075,397.5082315520436,1141.0525783647872,-10.32044739352214,66.13320901801866,28.091837315654544
2024-11-03 22:00:00,-295.51006471286445,-1.4737066413978668,12.37867978991593,-666.578012308339,-748.323406827611,14.55486740060442,-30.02191764525441,-34.15440257373394
2024-02-28 14:30:00,145.5620820177676,-0.16590527568514846,83.8942305563259,386.30246775958057,1142.260499338752,-12.309587862728684,-46.34887757067757,-16.618969986140435
2024-11-09 07:30:00,-323.5413001389202,-1.37496713677238,-56.007676707682315,-701.1771503963387,-852.7369731798065,-11.798268548418696,-15.462347665797584,-25.24753981729387
2024-08-23 03:15:00,-71.6756856285279,-7.9549773506543415,10.596327042462582,-696.7277651284861,-160.27442634875024,-6.864747951917742,19.802284537401174,3.0312770168593204
2024-02-29 22:45:00,159.9189695320898,0.19716383784786004,118.50006856132408,383.74763602894046,1159.1420821645086,-11.133101618668784,-45.07166669129691,-31.69633234870078
2024-12-16 01:30:00,94.21479478793097,4.176797728721786,60.25245066849166,-642.8060615007313,-825.5885795811924,1.5289628054550353,15.866377810746625,51.10974669110332
2024-09-18 22:45:00,293.9866331129244,-4.665201402562871,190.85976547255075,533.7746750924925,-133.74872475979308,-20.810777834514603,-26.641203966270986,-21.093893639501708
2024-04-24 16:30:00,-107.26790642783254,1.5910391542157027,117.25813412917117,910.7901646337828,541.0237220975578,5.718562512083628,-57.45173360276704,-77.22923979861059
2024-02-24 23:15:00,159.67483103076688,-1.1081686541941236,84.43156324696972,426.91969352482886,1175.4740497265457,-8.770029104778063,78.44240834712265,27.65249099620323
2024-09-14 11:00:00,299.66772608196874,-20.774789827865323,259.5017048515126,554.8847309803489,-103.75222554950436,58.66230933194235,-10.226762372170896,-0.545987603763814
