sea_water_temp,wave_period,long_wave_force,long_wind_force,long_swell_force,trans_swell_force,trans_wind_force,trans_wave_force,avg_draft,long_current,draft_trim,dsc,stw,shaft_power_kw
24.6379,2.3886,0.6407334397213866,3.090098615925388,0.6289407997265146,-1.4712013697789208,-2.796909107185287,-1.498786395462275,11.615,-0.1874345238095252,0.8099999999999987,46.82291666666666,13.050515873015874,4085.367044671944
31.5566,2.0166,-1.0959402903593871,3.3485059944400186,-1.0959402903593871,0.488789197882873,6.282181495722586,0.488789197882873,6.145,-0.0869166666666672,2.29,76.54166666666667,11.532686507936509,1307.245664177738
29.464,2.7588,1.7889173536617846,4.928123856814123,1.68953305623613,-0.1883561835603026,-0.7784261505753162,-0.1994359590638498,11.615,-0.213434523809525,0.8099999999999987,29.885416666666668,12.438809523809525,4058.6016596217455
17.3702,3.1821,2.617965521337936,4.521050936317756,2.407881868391064,-1.7557063843005063,-5.1567231030200125,-1.9088888205146448,6.1,0.0301951058201073,2.6000000000000005,91.6875,9.74761111111111,2630.092139232124
22.0234,6.4792,3.1718169572805914,10.688800933829151,2.883469961164174,0.8280102554098451,4.611330471455398,0.9108112809508296,11.615,-0.1383888888888869,0.8099999999999987,38.625,11.458083333333333,4409.829784867143
26.0343,3.9002,-0.8919362139210213,-4.483627556018965,-0.8392109204872663,1.7157578590625528,1.0082893775635082,1.8235541643439697,6.42,0.095708687863862,2.24,87.45833333333333,11.486277429467084,1318.014996684387
22.2775,4.0946,1.1890537758520037,8.86948650053145,0.4954390732716682,0.0673804472804279,-0.3250995184406753,0.161713073473027,11.84,-0.1513603174603144,0.0,15.010416666666666,12.201241269841267,3841.9422156333526
25.6546,2.1239,-1.721197871653151,-3.5371311989222587,-1.721197871653151,-0.5267616981298693,-1.3341644469894949,-0.5267616981298693,11.615,-0.4061481191222587,0.8099999999999987,36.65625,13.255544670846394,4035.854210360653
22.4415,6.5774,2.3091916127021257,8.93405929513935,1.8025335373413216,-0.4163806512793098,-0.5526797544094978,-0.5334173748821428,14.2,-0.9780071905495618,1.0,26.17708333333333,10.116271186440676,3427.896642727038
26.3176,3.4221,0.7630041599117557,6.68039548940752,0.4636717587156054,0.6396159004977733,2.3107270100779265,1.0525324944900067,9.945,-0.0875694444444423,0.5899999999999999,137.5625,11.258375,2692.504191206825
30.822,1.9929,0.536552805163856,2.8297374230818155,0.536552805163856,0.44956766706559,1.142336726368492,0.44956766706559,11.47,-0.5256805555555566,0.3200000000000003,60.38541666666666,13.025680555555557,4023.2631732315617
31.1281,2.0364,-0.390706861994796,-2.851891955937923,-0.390706861994796,0.085721339176307,2.0083442263856486,0.085721339176307,6.145,0.5594684129429872,2.29,72.375,12.094853620955316,1436.8798268497983
29.6673,4.9447,-0.0547323449058369,-0.1144844655736187,-0.0486509732496328,-1.599260167327963,-7.9349441464412545,-1.7991676882439582,6.145,-0.1992043650793657,2.29,79.38541666666667,11.102738095238095,1272.041137928284
23.7743,3.8093,1.5298317818619014,6.876517357099953,0.9561448636636884,0.2928941783128282,3.214599397670428,0.4686306853005252,14.2,-1.038632936507936,1.0,24.947916666666668,10.653958333333332,3348.110410179782
25.6757125,5.1203125,1.9617064632651773,5.14101339248322,1.844938221404155,2.317888955321646,7.407031435338277,2.4645907879369404,11.615,-0.7827767857142831,0.8099999999999987,50.677083333333336,12.31124074074074,4461.492344977738
26.9587,5.4965,0.4874043157961852,1.7095151634856298,0.3374337570896667,1.768088928639154,10.5974974256101,2.553906230256556,14.2,-0.3422658730158741,1.0,19.75,10.183333333333334,3246.5916476034527
16.9574,6.2088,2.144480830053095,1.860752692180933,1.267193217758647,-0.2902091467657188,-4.269362284761204,-0.4911231714496781,9.945,-0.1557240076307877,0.5899999999999999,144.64583333333334,9.495318438623524,2609.376858101251
29.2443,2.9152,1.9835934842646084,6.650488857725668,1.8844138100513776,-0.2428674380966898,-0.7608473981467946,-0.2556499348386209,11.615,-0.1103140394088662,0.8099999999999987,30.15625,12.27448275862069,4088.573203483279
28.3251,3.9517,0.4590991294783946,4.227631340667026,0.2869369559239966,-0.4094718345931383,-4.935903982798889,-0.6551549353490214,6.145,-0.9440343915343928,2.29,69.51041666666667,11.263339947089948,1499.6247135463195
14.1717,5.0415,1.259487148365514,0.8824020518549219,1.259487148365514,-4.1114099920954255,-1.4578173818699731,-4.1114099920954255,9.945,-0.6141249999999996,0.5899999999999999,146.70833333333334,9.205125,2664.6267261169046
26.5935,4.5119,1.7357218436422086,6.828075496680462,1.422722822657548,-0.4752470619470881,-0.2745214229014703,-0.5798014155754475,6.75,-1.2156731104144889,1.1799999999999995,179.42708333333334,12.256503831417623,3922.708202940798
27.1779,3.7027,1.3380419429973365,7.130774695693897,1.2313864258018967,-0.310785247962045,-1.351738598713384,-0.3377036552658442,11.84,-0.5748948412698454,0.0,18.6875,12.774894841269845,4139.169369914669
25.8166,2.1954,0.5085918374965381,1.7955314277773835,0.3375997542002883,0.692045089545403,0.5850135484445723,1.0425614336008668,6.75,-0.0283472222222211,1.1799999999999995,178.30208333333334,12.22723611111111,3129.065223559993
26.5021,1.7253,0.9064536948645868,2.2636867928501303,0.6345175864052108,-0.2956136541882086,-2.3241827174032363,-0.4223052202688695,14.25,-1.6188796296296282,0.6999999999999993,10.28125,12.738046296296297,3885.576853879405
12.5458,1.9546,-0.922206997359816,-4.345657897140311,-0.922206997359816,-1.1830191266503651,2.192224518844283,-1.1830191266503651,9.945,-0.315083594566353,0.5899999999999999,147.83333333333334,11.1433908045977,2331.4340042191093
